label,prediction
0,0.013222822
0,0.0005527786
1,0.938124
0,9.610242e-05
0,0.0007793661
0,0.05419873
1,0.94815457
0,0.0020507434
0,0.010652511
1,0.6592955
0,0.0001313518
0,0.018546565
0,1.30071285e-05
0,0.028870907
0,0.33807713
0,0.0018102111
1,0.9978173
1,0.580352
0,0.00014883849
0,0.26284185
0,0.114368536
0,0.007815889
1,0.258326
0,0.065604836
0,0.117572136
0,0.038466193
0,0.04813677
0,1.0677029e-06
0,0.0020507434
0,0.0034834242
0,0.052618954
0,0.05419873
1,0.994615
0,0.0005703157
0,0.028870907
0,0.0009399439
0,0.01450358
0,0.3548801
0,0.001648483
1,0.47840697
1,0.9961755
0,0.05834584
0,0.69097626
0,0.009708476
0,0.0034834242
0,0.0031726826
0,0.97702265
1,0.96485513
0,0.016914913
0,0.0020507434
0,0.97482115
1,0.8479678
0,0.0014103585
0,0.0029810327
1,0.9863631
1,0.9458012
0,0.00023050673
1,0.98677725
1,0.95531917
0,0.0019877742
1,0.010328152
0,0.00024536948
0,0.020645931
1,0.19072403
1,0.9914225
1,0.99863297
0,0.0003150387
1,0.8749346
0,0.032100707
0,0.01798621
0,0.013222822
0,0.008315778
1,0.9273633
1,0.97023994
0,0.00035697065
0,0.0022518474
0,0.14128143
0,4.0063693e-05
0,0.00040448149
1,0.037326887
0,0.49420193
0,0.00039204178
0,0.018833129
1,0.4144248
0,0.0031726826
1,0.79182106
1,0.9390248
0,0.9559813
0,0.0038244836
1,0.9969246
0,0.38260272
0,0.12002562
0,0.00050333556
0,0.00036829791
1,0.9980732
1,0.66104823
0,0.0019267347
1,0.99719906
0,0.00026119032
0,0.026355354
0,0.31405056
0,0.015424552
0,0.012053779
0,0.16026603
1,0.16344544
1,0.1847675
0,0.00048785712
0,0.047425874
1,0.99242276
0,0.046724956
0,0.028870907
0,0.0140636265
1,0.256832
1,0.9991441
0,0.0715912
0,0.0027149853
0,0.253861
0,0.013222822
0,0.006903838
0,0.002800927
0,0.012821214
1,0.983597
0,4.181187e-07
1,0.3098584
0,0.055005286
0,6.9622565e-06
0,0.2991052
0,0.21337718
0,0.008847355
1,0.983597
0,0.17217185
0,0.005060332
0,5.1442217e-05
0,0.00043055712
0,0.0053849383
1,0.99993396
0,0.078078166
0,0.26894143
0,0.005060332
0,4.2228335e-06
1,0.96485513
0,0.8568123
0,0.5083
1,0.99999917
0,0.19314739
0,0.0007793661
1,0.5213493
1,0.055823144
0,4.0063693e-05
0,0.2146914
0,0.006903838
1,0.9449947
0,0.0006878511
1,0.9850429
0,0.064653486
1,0.8031738
0,8.4811036e-05
0,0.12852514
1,0.64779824
0,0.055005286
0,0.0009110512
1,0.936285
0,8.4811036e-05
1,0.99973875
0,0.3738758
1,0.99995995
1,0.9875683
0,0.019419348
0,0.027585283
0,0.008577486
0,0.0094125895
1,0.99942964
0,0.0034834242
0,3.927862e-07
0,0.01243165
1,0.7577944
1,0.9850429
0,0.006289902
1,0.99818975
0,0.07477004
1,0.0013670257
1,0.96485513
0,0.0007793661
1,0.96210754
1,0.0007321813
0,0.24508502
0,0.00016865275
1,0.99605453
0,0.00010889691
1,0.99998224
0,0.0021827165
0,0.008315778
1,0.3711366
0,0.001284308
1,0.96095175
0,0.011687257
0,0.49572763
0,0.6959583
0,5.4759766e-05
0,0.01001357
1,0.8558512
1,0.22815649
0,0.0021157034
0,0.0140636265
1,0.075858176
0,0.4330222
0,0.00020342697
1,0.8031738
0,0.0015978456
0,0.0017007225
0,0.16238004
0,0.069541745
1,0.9678993
1,0.9933072
1,0.94815457
0,0.5085441
0,0.0021157034
0,0.016914913
1,0.9999517
0,0.08269734
0,0.013636836
0,0.70089483
0,0.007345827
0,0.0025509123
0,0.075858176
0,0.81047887
0,0.009708476
1,0.9995956
0,0.4016878
0,0.0020507434
1,0.9840936
0,3.120191e-05
1,0.9284088
0,0.08632348
0,0.010986943
1,0.91367656
1,0.98677725
1,0.97520185
1,0.9914225
1,0.9964064
0,0.00047285444
0,0.056652427
1,0.85776806
1,0.9933072
0,2.7264703e-06
1,0.1066906
0,1.3846005e-05
0,0.33372033
0,0.2821962
0,0.0006070756
1,0.99899954
0,0.880797
0,0.008847355
0,0.007345827
0,0.15304215
1,0.77864933
0,0.33982763
0,0.051082738
1,0.80069196
1,0.9863631
0,0.0094125895
1,0.909907
0,0.017442483
0,0.6531269
0,0.0013250224
0,0.1847675
0,0.00017952797
0,0.001133569
0,0.9840936
0,0.0008040859
1,0.0705596
0,0.2885691
0,0.19072403
0,0.07477004
1,0.99970406
1,0.9981324
1,0.9693242
1,0.3711366
0,0.00044421837
0,0.33720353
1,0.98087597
0,0.18832397
0,0.00035697065
0,0.055823144
0,0.0064882697
0,0.00012339458
0,0.0094125895
0,0.3890822
0,4.0063693e-05
0,0.0005527786
0,0.0055549247
0,0.008315778
0,0.9124362
1,0.97112906
0,0.012053779
1,0.9952448
1,0.9999926
0,0.0003799845
0,0.00023050673
0,0.078078166
1,0.7718435
1,0.9518632
1,0.9693242
0,0.08632348
0,0.00066670234
0,0.036220055
0,0.045352582
0,0.02442309
0,2.0145691e-05
0,9.028039e-05
0,0.061875988
1,0.15507847
0,1.568955e-05
0,0.02479816
1,0.9896718
0,0.06278921
0,0.017442483
1,0.91117966
0,0.2043419
0,0.16344544
0,0.068537496
0,0.003707253
1,0.9693242
0,2.586743e-05
1,0.99937373
1,0.9965166
0,0.4622303
0,0.045352582
0,0.0075772414
0,0.00035697065
0,0.022286186
1,0.83867973
0,0.041462272
0,5.8291265e-05
0,7.031184e-05
0,0.0023231625
1,0.9603612
0,0.00011591935
1,0.82782817
0,0.0003150387
1,0.947381
1,0.99390244
0,0.37570646
0,0.26740816
0,0.0055549247
1,0.9559813
0,0.07369627
0,0.0005527786
0,0.0032730652
1,0.8749346
0,0.00050333556
0,0.0017007225
0,0.040845715
1,0.60859406
0,0.00011591935
0,0.018833129
1,0.94815457
0,0.018264277
1,0.8933094
1,0.584627
0,0.0005527786
1,0.94417685
0,0.032589745
0,0.0025509123
0,0.253861
0,0.017442483
1,0.5435902
1,0.8840393
1,0.9407897
1,0.8740772
0,0.7106283
1,0.0029810327
1,0.9985896
0,0.00023050673
1,0.97838473
1,0.87234735
0,0.003707253
0,0.0057302467
0,0.13206616
0,8.398072e-06
0,3.3214194e-05
1,0.9161096
1,0.5150102
0,0.022286186
1,0.938124
0,0.037326887
0,0.008315778
1,0.9964064
0,0.018833129
0,5.8291265e-05
0,0.0029810327
0,0.7606507
0,0.021615332
1,0.61970145
1,0.28061637
1,0.9959299
1,0.936285
0,0.5486735
1,0.999884
0,6.9622565e-06
0,0.03904829
0,0.19314739
0,0.4707366
1,0.42536652
0,0.08035747
0,0.05749328
0,0.003945407
0,0.26894143
1,0.9908744
1,0.99736834
0,0.07696084
1,0.39047584
0,0.035144847
0,0.0015978456
0,0.0055549247
0,0.013636836
1,0.9863631
0,9.028039e-05
1,0.7025301
0,0.007345827
0,0.006903838
0,0.0012065897
0,0.00019110432
0,5.093705e-06
0,0.0071214284
0,0.014957086
1,0.2146914
0,0.21866935
0,0.07477004
0,0.13028541
1,0.9982993
0,0.024053553
0,0.0040701376
1,0.59596294
0,0.7017131
1,0.39887464
1,0.9693242
0,3.2563122e-07
1,0.9830851
0,0.00043055712
0,0.0010005044
1,0.42584398
0,0.00062633416
1,0.79692537
0,0.6584175
0,7.031184e-05
0,0.0032730652
0,0.044680867
0,0.026759284
1,0.96378
1,0.99390244
0,0.067546695
1,0.99719906
0,0.1066906
1,0.9905874
0,0.49133387
0,0.035144847
1,0.9353465
0,0.045352582
0,1.0783312e-05
1,0.13386749
0,0.123365626
0,0.00058840885
1,0.7994423
0,0.0053849383
1,0.9986749
0,0.253861
1,0.99701905
1,0.9916842
0,0.008577486
1,0.9997546
1,0.9949397
0,0.06278921
0,0.0027149853
1,0.87321484
0,0.7049733
1,0.9859364
0,0.78530854
1,0.0002959571
0,0.00026119032
0,0.067546695
1,0.8548847
0,0.18832397
0,0.12085322
0,0.19193278
0,0.008847355
0,0.0013670257
0,0.036220055
0,0.027169233
0,3.5008543e-06
1,0.99871576
1,0.9968273
1,0.99982053
1,0.8311431
0,0.38306415
0,0.014957086
1,0.99711037
0,0.14511536
1,0.9998313
0,5.1442217e-05
1,0.9975274
1,0.9953904
0,0.00013982208
0,0.34864512
0,0.05834584
0,0.87914675
1,0.94417685
0,0.21076629
0,0.8344069
0,0.0029810327
1,0.99871576
1,0.20055768
0,3.3214194e-05
0,0.0021827165
0,1.5534978e-06
1,0.98173577
0,0.018546565
1,0.22270013
0,0.00012339458
0,0.64422506
1,0.9879462
1,0.9982993
0,1.568955e-05
0,0.008847355
1,0.8244619
1,0.9978173
0,0.00024536948
0,0.60206157
1,0.5717666
1,0.8962514
0,0.014957086
1,0.67661995
0,0.001133569
1,0.997285
1,0.9995956
0,0.54116637
0,6.605215e-05
0,3.7266393e-06
1,0.99029154
0,0.9859364
1,0.09807933
1,0.99845123
0,2.2603244e-06
0,0.004468384
0,0.09268778
1,0.16885695
0,0.53752697
0,0.0012065897
0,0.024053553
0,0.7371582
0,0.003945407
0,0.0009110512
0,0.001648483
1,0.880797
0,0.004905406
0,0.011687257
0,0.7033458
0,0.0007096704
0,0.00044421837
0,0.010328152
0,0.00027803096
0,0.16344544
1,0.9811669
1,0.29502675
0,0.18126321
1,0.8267118
0,0.002631674
0,9.610242e-05
1,0.99580115
1,0.9999546
1,0.94966936
0,1.2878952e-06
0,0.0029810327
1,0.8499712
0,0.006289902
0,0.0057302467
0,0.89912134
1,0.46465865
0,0.0013250224
1,0.9974491
0,0.0023231625
0,6.2050494e-05
0,0.00017952797
0,0.05033063
1,0.50314325
0,0.00033535014
0,0.027585283
0,0.5865228
1,0.52597755
0,0.017442483
1,0.8933094
1,0.99871576
0,0.007815889
0,0.20689404
1,0.8624676
0,0.022629201
0,0.24653335
0,0.00307537
1,0.9805807
0,0.26740816
0,0.021287354
1,0.9995272
1,0.9759464
0,0.02442309
0,1.30071285e-05
1,0.9566342
0,0.083890386
0,0.16132024
0,0.006289902
0,0.2766905
1,0.9546474
0,0.068537496
1,0.98173577
1,0.84389514
1,0.9978173
0,0.005220126
0,0.37570646
0,0.0025509123
0,0.0010987311
0,4.5397872e-05
0,0.7090191
0,0.013222822
0,0.0029810327
0,0.21733753
0,0.0013670257
1,0.9959299
1,0.97903574
1,0.9999039
0,0.022286186
1,0.74761593
1,0.9585377
0,0.011331754
1,0.9688562
1,0.24077459
0,0.0003150387
0,7.967301e-05
0,1.6536897e-06
0,6.475948e-07
0,0.6081287
0,0.031618766
1,0.9825575
0,0.0001313518
0,0.013636836
0,0.016403032
0,0.033589505
1,0.947381
0,1.892515e-05
0,0.0040701376
1,0.95257413
0,0.004905406
0,0.0003150387
0,0.75635755
0,0.10230471
0,0.0007321813
0,0.019419348
1,0.52244586
1,0.9777139
0,0.0019877742
0,0.40403706
0,0.017442483
0,6.605215e-05
0,0.079210326
0,0.14511536
1,0.97702265
0,0.01001357
0,0.13477592
0,0.9539661
1,0.97702265
0,0.0010987311
0,0.13117322
0,0.090092994
0,0.0001313518
0,0.00062633416
1,0.99509466
0,0.12002562
1,0.994615
1,0.8872046
0,0.07263671
0,0.19806418
0,4.264747e-05
0,0.002396731
1,0.25534365
0,0.3539863
0,0.4210756
0,0.025957357
0,0.09534947
0,0.14511536
1,0.9986749
0,0.0014103585
0,0.0019877742
1,0.8198933
0,0.1859472
1,0.99736834
1,0.97702265
1,0.9532751
0,0.0019877742
0,7.811483e-07
0,0.07477004
1,0.55615854
1,0.99605453
1,0.096705794
0,1.30071285e-05
1,0.9825575
1,0.43974733
1,0.983597
0,0.15817435
0,0.32852942
0,0.6220002
1,0.9449947
0,0.00017952797
1,0.3747907
0,0.0001313518
0,0.0009399439
0,0.18832397
0,0.008061991
0,0.08882029
0,0.03904829
0,0.006289902
1,0.9230392
1,0.023330769
1,0.9999926
1,0.012821214
0,0.0715912
1,0.14511536
1,0.9559813
1,0.86339164
1,0.9273633
0,0.715424
1,0.9999151
1,0.99736834
1,0.9458012
0,0.0013670257
0,4.832564e-05
0,0.016403032
0,0.008315778
0,0.0033766122
1,0.9988305
1,0.97482115
0,0.0012065897
1,0.9993333
1,0.9863631
0,0.03567855
0,0.13117322
0,0.017442483
0,3.7266393e-06
1,0.938124
1,0.9840936
1,0.99029154
1,0.48377037
0,0.7505527
0,0.6504673
0,0.011687257
1,0.9161096
1,0.97068775
0,0.0913821
1,0.79692537
0,1.4593762e-06
0,0.096705794
0,0.3208213
0,2.586743e-05
0,0.00020342697
0,0.25982565
1,0.99701905
0,0.08035747
0,0.030214587
0,0.038466193
1,0.9879462
0,0.46806112
0,0.09947021
1,0.99992037
0,1.0677029e-06
0,0.012821214
1,0.9688562
1,0.9566342
1,0.7401744
0,0.0008295892
0,0.34334174
0,0.00040448149
1,0.722527
1,0.98866826
0,0.032589745
0,2.2827997e-05
0,0.46198758
1,0.24220563
0,7.4846226e-05
1,0.3208213
0,0.023330769
1,0.8840393
1,0.99605453
1,0.03114383
1,0.9840936
0,0.001867566
0,0.0009399439
0,0.1847675
1,0.47353554
0,0.16344544
1,0.7690802
1,0.9926542
1,0.9998416
0,0.078078166
1,0.9863631
0,0.046724956
1,0.99886644
0,0.0005527786
1,0.9719925
0,0.007345827
1,0.9688562
1,0.9980122
0,4.4508508e-07
0,0.059210252
0,0.02800752
0,0.0008040859
0,0.056652427
0,0.10818896
1,0.09534947
1,0.99351174
0,0.063714996
0,0.032100707
0,0.079210326
0,0.00020342697
1,0.99854493
0,0.0015011822
0,0.6645403
0,0.04885778
0,2.0145691e-05
1,0.9933072
0,0.47414416
0,0.01798621
1,0.97903574
1,0.9966234
0,0.016403032
0,0.001133569
0,0.055823144
1,0.9914225
0,0.04023794
0,0.0040701376
0,0.0015487612
1,0.4344613
0,0.008315778
1,0.9968273
0,0.004905406
1,0.9871788
1,0.909907
0,0.13568956
0,0.015424552
0,0.028436033
1,0.7606507
0,3.2563122e-07
0,0.013636836
0,0.00026119032
0,0.0003459916
1,0.8221891
1,0.9184803
1,0.9073123
1,0.015424552
1,0.9998416
1,0.9976769
0,1.30071285e-05
0,0.13753247
0,0.022286186
0,0.18952109
0,0.030214587
0,0.12168575
0,1.568955e-05
1,0.4697635
1,0.9914225
0,0.0003150387
0,0.001032231
1,0.9814534
1,0.9984988
0,0.0075772414
1,0.62245935
0,0.03963884
0,6.2050494e-05
0,0.044680867
0,0.32252598
0,0.00043055712
0,0.05033063
1,0.99818975
0,0.01798621
0,0.037326887
0,0.005220126
0,0.42250463
0,0.00053578056
0,0.0013670257
0,0.715424
0,7.889263e-06
0,0.01243165
0,0.030675802
1,0.91367656
0,0.020645931
0,0.02800752
0,0.005060332
0,0.009125637
1,0.99896777
0,0.06097518
1,0.15405756
1,0.8539127
0,0.34334174
0,0.00015843622
1,0.99029154
0,0.96538115
0,0.2798285
1,0.83973396
0,0.7401744
1,0.99973875
0,0.064653486
0,0.0019267347
1,0.6071974
0,0.0029810327
0,6.2050494e-05
0,0.029760094
0,0.0019877742
1,0.006097562
0,0.4311051
0,0.00011591935
1,0.9787127
0,0.6136997
1,0.677474
0,0.006903838
0,0.09947021
0,0.0020507434
0,0.004331502
1,0.25238407
0,0.0035936027
0,0.003945407
0,0.00026119032
0,0.00013982208
0,7.4846226e-05
0,0.0005703157
1,0.9974491
1,0.9390248
1,0.52098376
0,0.00023050673
0,0.010328152
0,0.01001357
0,0.114368536
0,0.027169233
1,0.91367656
1,0.5167174
0,0.100878626
0,0.064653486
1,0.01001357
1,0.6118459
0,0.0013670257
0,0.00019110432
0,0.047425874
0,0.013636836
0,0.0040701376
0,5.1442217e-05
0,0.30404165
0,0.39326853
0,0.00016865275
0,0.15203226
0,0.032100707
1,0.97068775
0,9.028039e-05
1,0.8311431
1,0.97520185
1,0.8031738
1,0.99942964
0,0.0053849383
0,0.42059958
1,0.91117966
0,0.0015011822
1,0.9890131
1,0.99972194
0,0.4513265
1,0.7233095
1,0.2798285
1,0.96485513
1,0.9825575
0,0.03904829
0,0.115960725
0,0.2146914
0,0.005911069
0,0.06656919
1,0.29583988
0,0.0027149853
0,0.006903838
1,0.880797
0,0.0009110512
0,0.069541745
1,0.95257413
0,1.3846005e-05
0,1.7778551e-05
1,0.94891727
0,0.85776806
0,0.023689471
1,0.0034834242
0,0.014957086
0,0.023689471
0,0.37570646
1,0.26894143
0,0.00033535014
0,2.2827997e-05
0,0.30239108
1,0.9184803
0,0.28537196
0,0.00013982208
0,0.038466193
1,0.87997437
0,7.967301e-05
1,0.741674
0,0.03461884
0,2.1233784e-06
1,0.891811
1,0.99444515
0,0.0011695103
0,0.063714996
0,0.0011695103
1,0.7994423
0,0.009125637
1,0.9787127
0,0.015424552
0,0.14511536
1,0.9591543
1,0.7839885
0,0.00039204178
0,0.45181018
1,0.99942964
0,7.967301e-05
0,0.02442309
0,0.038466193
0,0.0003150387
1,0.73411953
0,0.71780384
1,0.9928786
0,0.10521054
1,0.96210754
1,0.9811669
0,0.29583988
1,0.99193794
0,0.00043055712
0,0.1732882
1,0.99029154
0,0.016403032
1,0.13477592
1,0.79310596
0,0.0140636265
0,0.0011695103
0,0.18359363
0,0.006692851
0,0.002396731
0,0.0094125895
0,0.00013982208
0,0.0012448432
0,0.0015011822
0,2.586743e-05
0,0.013222822
0,0.9465967
0,0.0053849383
1,0.18126321
1,0.256832
1,0.99886644
1,0.41300356
0,0.0046095722
0,3.535625e-05
0,0.8688268
0,0.13296424
0,0.0038244836
1,0.9949397
0,8.4811036e-05
0,0.0019267347
1,0.8233284
0,0.0015978456
0,0.13568956
1,0.8221891
1,0.004905406
1,0.9977482
0,0.0006462033
0,0.123365626
0,0.10521054
0,0.24944726
1,0.96432143
1,0.07263671
0,0.08882029
0,0.75346667
0,0.001648483
1,0.17781086
0,0.0005193049
0,0.6118459
1,0.7676898
0,0.06097518
1,0.9755769
0,0.0014103585
0,0.22270013
0,0.0021157034
0,0.001648483
1,0.99824536
0,0.0047552
0,0.7648916
0,0.00039204178
0,0.0038244836
0,0.001648483
1,0.8774768
0,0.023330769
1,0.9124362
0,0.036220055
1,0.92523
1,0.7592254
1,0.994089
0,0.00053578056
0,0.5708099
0,0.00044421837
0,0.017442483
0,0.20561503
1,0.9879462
0,5.315785e-08
1,0.03567855
1,0.7106283
0,0.0038244836
0,0.00050333556
0,0.003945407
0,0.046724956
0,0.012821214
0,5.4222187e-06
0,0.5338836
0,0.042722195
1,0.4263216
0,0.00033535014
1,0.8624676
1,0.9615338
1,0.8407826
0,0.00012339458
0,0.08269734
1,0.8933094
1,0.7371582
0,0.630685
0,0.0003799845
0,0.009125637
0,0.00041731575
0,4.5397872e-05
0,0.1561049
0,0.017442483
1,0.61462533
0,0.0010987311
1,0.947381
1,0.99029154
0,0.006289902
0,0.00011591935
0,0.07696084
1,0.99029154
0,0.33895183
1,0.86339164
0,0.04023794
1,0.997285
0,0.26133093
1,0.99986017
0,0.07696084
0,0.00043055712
0,0.00015843622
0,0.026355354
0,0.032100707
1,0.99605453
0,0.04813677
1,0.9850429
1,0.58130306
0,0.26894143
0,0.0010987311
1,0.9991441
0,9.028039e-05
1,0.9980122
0,0.00023050673
0,0.3276683
0,0.0047552
0,0.22135067
0,0.0094125895
0,0.34953272
1,0.037326887
1,0.26588047
0,0.55374664
0,0.0010987311
1,0.73028994
1,0.983597
0,0.042087726
0,0.51744896
0,0.27279878
0,0.042722195
0,0.01798621
0,0.9911527
0,0.00066670234
0,0.00035697065
1,0.17667161
0,0.3738758
0,0.0008040859
0,0.0094125895
1,0.979354
0,0.0008830458
0,0.068537496
0,0.12421302
1,0.99989104
0,0.02479816
0,0.13028541
0,0.028436033
1,0.58604914
1,0.8479678
1,0.9273633
1,0.97737074
0,0.746139
0,0.714628
0,0.090092994
1,0.8688268
0,0.09401018
0,0.0034834242
1,0.880797
0,0.44095063
0,0.0046095722
1,0.02931223
1,0.9879462
0,0.33198547
0,0.7185944
1,0.9871788
0,0.39887464
0,0.11920292
0,0.012053779
0,0.77864933
1,0.99566853
0,0.030214587
0,0.19682622
1,0.23651622
1,0.9241418
0,2.902312e-06
0,0.016914913
1,0.5798763
0,0.021615332
1,0.96741027
0,1.9947297e-06
0,0.00075540564
0,0.23792988
1,0.9859364
1,0.99629277
0,0.59643316
0,0.86153823
0,0.096705794
1,0.70659554
0,0.03461884
0,0.00075540564
0,0.6645403
1,0.938124
1,0.9407897
1,0.64243245
0,0.10230471
0,0.00075540564
0,0.045352582
0,0.00016865275
1,0.9845754
0,0.0029810327
1,0.971564
0,0.754915
1,0.94966936
0,2.1444948e-05
0,0.029760094
0,0.003945407
0,0.00047285444
0,0.047425874
0,0.0057302467
0,1.3846005e-05
0,0.018833129
0,0.31827325
0,0.7704648
1,0.20307462
1,0.9905874
0,0.024053553
1,0.99893504
0,0.002472623
0,0.1066906
0,0.9585377
0,0.23510839
0,0.1732882
1,0.95791227
0,0.7025301
1,0.38121954
0,4.832564e-05
1,0.950411
0,0.0025509123
1,0.22135067
0,0.006097562
1,0.99879336
0,0.03963884
0,0.22678363
1,0.9992206
0,0.032589745
0,0.85776806
0,0.00016865275
0,4.5397872e-05
0,0.001648483
0,0.00010229985
0,0.0015978456
0,0.9284088
0,0.016403032
0,0.059210252
1,0.17217185
0,0.44046924
0,4.264747e-05
1,0.81047887
0,0.002889581
0,0.0006462033
1,0.10230471
0,0.0055549247
0,0.01001357
0,0.00047285444
0,0.258326
0,0.008577486
0,0.00047285444
0,0.07369627
0,0.8824279
0,0.09534947
0,0.253861
0,3.7636448e-05
1,0.99824536
1,0.6575384
1,0.9984988
0,0.05419873
0,1.6701422e-05
0,0.3106944
0,0.1112412
0,0.00041731575
0,2.2380287e-07
0,0.025565214
0,9.028039e-05
0,0.0003459916
0,0.22953519
0,1.0783312e-05
0,0.34864512
0,0.54722214
0,0.0001313518
1,0.33025515
1,0.9124362
0,1.4738983e-05
1,0.37022537
0,0.30239108
0,0.284576
0,0.025957357
1,0.97482115
1,0.9005298
0,0.9465967
0,0.21076629
0,0.0017546144
0,8.398072e-06
0,0.007815889
0,7.967301e-05
0,0.012821214
1,0.99719906
1,0.9875683
0,0.021287354
1,0.01450358
0,0.023330769
0,0.009708476
0,0.57415605
1,0.7193836
