label,prediction
1,0.22871359
1,0.2561707
0,0.004684516
0,0.112608984
1,0.9689913
0,0.10642418
0,0.07225666
0,0.04532155
1,0.30962157
1,0.9937861
0,0.13580023
0,0.0145288315
0,0.32243758
0,0.045921974
0,0.032104373
0,0.015848136
0,0.042880543
1,0.94764346
0,3.3872882e-05
1,0.3589625
0,0.11881621
0,0.00024806164
0,0.35193315
0,0.28443828
0,0.038985565
1,0.94293934
0,0.24350865
0,0.024888588
0,0.0010118078
0,0.004128659
0,0.024821742
1,0.9989249
0,0.13824612
0,0.32986262
0,0.022589307
0,0.00015268313
1,0.90658164
0,0.76626134
0,0.5037437
1,0.9999473
0,0.28038612
0,0.0068206885
1,0.5086556
1,0.111102045
0,0.00075551716
0,0.29079542
0,0.027860045
1,0.87558687
0,0.0062481184
1,0.9488615
0,0.13086091
1,0.715281
0,0.0012965074
0,0.20801349
1,0.62599117
0,0.11371611
0,0.007029307
1,0.86629
0,0.0014081856
1,0.9970878
0,0.4162049
1,0.9992403
1,0.9566643
0,0.058944117
0,0.072813295
0,0.03395369
0,0.034684908
1,0.9948715
0,0.016506473
0,3.1703414e-05
0,0.047643654
1,0.6915562
1,0.9507029
0,0.026905242
1,0.98899454
0,0.15068136
1,0.00921586
1,0.9075118
0,0.0067279045
1,0.9075118
1,0.0055991407
0,0.30903235
0,0.0020142263
1,0.98052806
0,0.0016249889
1,0.99953496
0,0.0149290515
0,0.0307611
1,0.4029087
0,0.009165629
1,0.9109261
0,0.041762773
0,0.5046405
0,0.64317656
0,0.0010515979
0,0.035149593
1,0.77237916
1,0.2991114
0,0.011685815
0,0.04652995
1,0.1400632
0,0.42882177
0,0.0027112258
1,0.73425585
0,0.00992126
0,0.01003021
0,0.22592814
0,0.13580023
1,0.9173108
1,0.969074
1,0.8788542
0,0.4935848
0,0.012206603
0,0.056617077
1,0.9991135
0,0.15015268
0,0.0545897
0,0.64649266
0,0.028085016
0,0.013872588
0,0.14892505
0,0.73412126
0,0.036193114
1,0.99590516
0,0.41453058
0,0.0106509635
1,0.9470934
0,0.0006403646
1,0.85725814
0,0.16139217
0,0.041873287
1,0.8477234
1,0.95235634
1,0.92549306
1,0.96613663
1,0.9815538
0,0.0047492525
0,0.09542279
1,0.7789774
1,0.9701306
0,0.00010151748
1,0.18381672
0,0.0004329442
0,0.34816822
0,0.3105066
0,0.006369142
1,0.9925547
0,0.79244053
0,0.03262258
0,0.026404377
0,0.24198769
1,0.7027644
0,0.39151806
0,0.111102045
1,0.731421
1,0.95334756
0,0.03440894
1,0.83616674
0,0.055594683
0,0.59601265
0,0.008821535
0,0.27102405
0,0.0026815594
0,0.007950779
0,0.9489951
0,0.006079185
1,0.13759027
0,0.3441109
0,0.25907177
0,0.15245467
1,0.99685466
1,0.98718005
1,0.91036505
1,0.39530247
0,0.0039947913
0,0.37522036
1,0.93645966
0,0.25973406
0,0.0037296237
0,0.106686756
0,0.02800983
0,0.0014961426
0,0.030925987
0,0.40531623
0,0.00094185973
0,0.0053294087
0,0.026122257
0,0.030190682
0,0.8365442
1,0.9257778
0,0.043795288
1,0.976479
1,0.99975604
0,0.0031975766
0,0.0027112258
0,0.14529179
1,0.7003101
1,0.8983315
1,0.9084336
0,0.15263292
0,0.0076101683
0,0.090539254
0,0.1065554
0,0.06935379
0,0.0004329442
0,0.0015127143
0,0.12622705
1,0.23189133
0,0.00038988344
0,0.072072
1,0.96070325
0,0.12883541
0,0.056764558
1,0.8272905
0,0.2740314
0,0.2413559
0,0.13742675
0,0.022166956
1,0.9150874
0,0.0006161248
1,0.994829
1,0.9824315
0,0.46914107
0,0.112608984
0,0.029630518
0,0.0028176578
0,0.06785586
1,0.76266104
0,0.10357335
0,0.0009897499
0,0.0011050623
0,0.0147676775
1,0.89591336
0,0.0015294688
1,0.7529174
0,0.0037501762
1,0.89119214
1,0.9729499
0,0.4021625
0,0.33606455
0,0.025022808
1,0.9032598
0,0.15068136
0,0.0057864618
0,0.014969666
1,0.78786755
0,0.0041060415
0,0.010945548
0,0.10204699
1,0.5478595
0,0.0012474618
0,0.05430572
1,0.8962986
0,0.051406883
1,0.8288611
1,0.55655456
0,0.0054327347
1,0.8854474
0,0.084805466
0,0.0150512215
0,0.31748682
0,0.056176767
1,0.55719256
1,0.8066901
1,0.85993683
1,0.79119027
0,0.6427809
1,0.0147676775
1,0.99024
0,0.002175585
1,0.9311784
1,0.80582845
0,0.018247478
0,0.028693592
0,0.21006554
0,0.00024806164
0,0.0006803951
1,0.8384211
1,0.5081009
0,0.06175891
1,0.87767476
0,0.08664278
0,0.032797106
1,0.97944653
0,0.05698647
0,0.0011485153
0,0.016506473
0,0.686385
0,0.06613204
1,0.58488363
1,0.3413152
1,0.979502
1,0.8728576
0,0.49938694
1,0.9980725
0,0.00021851149
0,0.09542279
0,0.25316057
0,0.47839114
1,0.44225457
0,0.14770569
0,0.12486455
0,0.018546304
0,0.34488943
1,0.9670274
1,0.98478436
0,0.13661145
1,0.4300044
0,0.07517529
0,0.010506625
0,0.022226816
0,0.045801286
1,0.95235634
0,0.0012893848
1,0.6421473
0,0.029949363
0,0.028235978
0,0.00891852
0,0.002455595
0,0.00018316037
0,0.028463889
0,0.05181186
1,0.28317696
0,0.295941
0,0.13164711
0,0.21098232
1,0.9890843
0,0.06891007
0,0.020497972
1,0.5905222
0,0.6442835
1,0.4364801
1,0.9193788
0,2.8549044e-05
1,0.94120866
0,0.004050035
0,0.007048584
1,0.45598617
0,0.00537345
1,0.72155744
0,0.6138889
0,0.0012270141
0,0.017616145
0,0.101165846
0,0.07188776
1,0.907164
1,0.97331053
0,0.13742675
1,0.98507094
0,0.18381672
1,0.96622676
0,0.5001879
0,0.098930985
1,0.8601028
0,0.11399436
0,0.00037719592
1,0.21121198
0,0.19417155
0,0.0049352963
1,0.7368042
0,0.024162833
1,0.9899698
0,0.30375734
1,0.98428035
1,0.9656825
0,0.030515375
1,0.9975979
1,0.9766053
0,0.1269895
0,0.015092163
1,0.7857859
0,0.6333868
1,0.95235634
0,0.72307867
1,0.0034344725
0,0.0030938028
0,0.12976693
1,0.771894
0,0.25172928
0,0.20417786
0,0.28429794
0,0.02986934
0,0.009291717
0,0.08751979
0,0.072813295
0,0.00014290528
1,0.9904509
1,0.98224
1,0.99770135
1,0.7550915
0,0.41056192
0,0.04814672
1,0.9848668
0,0.23609318
1,0.9977514
0,0.0009062177
1,0.9853522
1,0.9792234
0,0.0017746575
0,0.39004076
0,0.11910529
0,0.8090446
1,0.8734684
0,0.28485945
0,0.76253617
0,0.015805176
1,0.99105704
1,0.25682816
0,0.0008815877
0,0.012306772
0,9.2431525e-05
1,0.9472315
0,0.06321296
1,0.28359702
0,0.0015549496
0,0.5950161
1,0.9557404
1,0.989349
0,0.0003214546
0,0.037365504
1,0.7490492
1,0.98635197
0,0.0030599644
0,0.571727
1,0.5632231
1,0.8090446
0,0.049168024
1,0.609467
0,0.007506726
1,0.9847015
1,0.99567395
0,0.52879786
0,0.0012135683
0,0.00017916408
1,0.9636139
0,0.94805247
1,0.17608482
1,0.9900787
0,8.603608e-05
0,0.021287737
0,0.18360989
1,0.23485191
0,0.5342918
0,0.0085134925
0,0.06785586
0,0.67272323
0,0.019790342
0,0.0068769646
0,0.010449438
1,0.8012571
0,0.021116039
0,0.039820667
0,0.6246988
0,0.0052857264
0,0.0041060415
0,0.032972533
0,0.0031626052
0,0.23435669
1,0.9417406
1,0.33945754
0,0.26386487
1,0.75851786
0,0.016777277
0,0.0014316489
1,0.9786547
1,0.99918836
1,0.8836164
0,8.942281e-05
0,0.014568373
1,0.7752754
0,0.03027154
0,0.026404377
0,0.82331425
1,0.47556376
0,0.008630687
1,0.9855106
0,0.014177689
0,0.0011173066
0,0.002362806
0,0.109075606
1,0.51218235
0,0.0030768365
0,0.07469734
0,0.5626717
1,0.511644
0,0.053462114
1,0.80518025
1,0.9916021
0,0.036482852
0,0.28024703
1,0.79244053
0,0.066902675
0,0.32455012
0,0.017285127
1,0.9417406
0,0.31808478
0,0.06296842
1,0.99531543
1,0.9324053
0,0.068030514
0,0.00035499755
1,0.9038607
0,0.15532753
0,0.23238297
0,0.02647537
0,0.3617438
1,0.8982054
0,0.137754
1,0.9492614
1,0.7660143
1,0.986573
0,0.022772713
0,0.4112295
0,0.015381835
0,0.00992126
0,0.00080274005
0,0.6582971
0,0.049297128
0,0.016506473
0,0.2711603
0,0.009601378
1,0.9772273
1,0.9390353
1,0.99853647
0,0.07253448
1,0.6859395
1,0.92009145
0,0.041105546
1,0.9182472
1,0.30070382
0,0.0030599644
0,0.0016429854
0,7.495422e-05
0,3.7202775e-05
0,0.57488954
0,0.082271844
1,0.94454986
0,0.0019487826
0,0.04556082
0,0.05402313
0,0.080519065
1,0.87767476
0,0.0003920392
0,0.019630473
1,0.8913258
0,0.023457725
0,0.0032152063
0,0.6928783
0,0.1703579
0,0.005739056
0,0.054732222
1,0.49310544
1,0.93335515
0,0.011685815
0,0.43694654
0,0.059174016
0,0.0010118078
0,0.13742675
0,0.23671551
1,0.93521756
0,0.035715144
0,0.21398209
0,0.8971923
1,0.9320569
0,0.0073240334
0,0.21502768
0,0.1599046
0,0.0018751089
0,0.005417852
1,0.97531146
0,0.19731936
1,0.97531146
1,0.80776304
0,0.1348321
0,0.24009566
0,0.0007638915
0,0.013648025
1,0.32530633
0,0.41499078
0,0.44821528
0,0.065117374
0,0.16289087
0,0.19438742
1,0.99068284
0,0.010535338
0,0.012239902
1,0.71863896
0,0.26252776
1,0.9863148
1,0.92920846
1,0.89858305
0,0.012995611
0,4.7160738e-05
0,0.13742675
1,0.5332194
1,0.9795574
1,0.17055288
0,0.00034917335
1,0.9446942
1,0.4797247
1,0.9475064
0,0.22774203
0,0.37360534
0,0.588186
1,0.8864228
0,0.002552018
1,0.4258268
0,0.001726464
0,0.0064747287
0,0.26641735
0,0.030515375
0,0.1689979
0,0.09318504
0,0.02939354
1,0.85960424
1,0.068381086
1,0.99974364
1,0.041984078
0,0.14257321
1,0.21642752
1,0.9038607
1,0.7907342
1,0.8582676
0,0.661315
1,0.99866724
1,0.98555
1,0.8829054
0,0.009471128
0,0.0007766278
0,0.049686357
0,0.033504266
0,0.020168345
1,0.99078417
1,0.9284794
0,0.008148973
1,0.9940363
1,0.9515999
0,0.08321378
0,0.21236299
0,0.055305798
0,0.00016769079
1,0.8648458
1,0.94952637
1,0.96399885
1,0.49354705
0,0.67741174
0,0.5904389
0,0.04056543
1,0.8395389
1,0.91411805
0,0.18381672
1,0.7236306
0,8.277762e-05
0,0.15732814
0,0.37118813
0,0.000548771
0,0.0023241187
0,0.32636654
1,0.98419476
0,0.16326728
0,0.07950398
0,0.08740973
1,0.9590031
0,0.47393042
0,0.16919166
1,0.9986891
0,5.84794e-05
0,0.04508349
1,0.9094608
1,0.89278644
1,0.6694511
0,0.0064570103
0,0.40091982
0,0.0039294865
1,0.6646274
1,0.9608072
0,0.080519065
0,0.0008623657
0,0.47238344
1,0.30507132
0,0.0011676569
1,0.3688576
0,0.066302575
1,0.8075488
1,0.9817525
1,0.071429074
1,0.94805247
0,0.0106509635
0,0.0076310225
0,0.25459728
1,0.46946305
0,0.23164581
1,0.70492023
1,0.9713064
1,0.99796355
0,0.15532753
1,0.95455897
0,0.0937693
1,0.9914164
0,0.004723251
1,0.9263444
0,0.031341955
1,0.9242474
1,0.98769325
0,3.5991696e-05
0,0.13563848
0,0.07422216
0,0.0067463606
0,0.12041362
0,0.16554056
1,0.16289087
1,0.9738076
0,0.12992272
0,0.08113375
0,0.15587108
0,0.0022986783
1,0.9911301
0,0.011095842
0,0.616908
0,0.11247125
0,0.000545754
1,0.9713064
0,0.4708371
0,0.05758223
1,0.93637747
1,0.98271483
0,0.049426544
0,0.008016308
0,0.12070604
1,0.9676375
0,0.09088048
0,0.019106666
0,0.010856336
1,0.46202147
0,0.035620283
1,0.98238385
0,0.024556102
1,0.9574577
1,0.84230584
0,0.21109715
0,0.049686357
0,0.0715206
1,0.7018995
0,2.4734816e-05
0,0.045801286
0,0.0031108623
0,0.0037296237
1,0.76228637
1,0.8441289
1,0.82650095
1,0.051138572
1,0.9978364
1,0.986426
0,0.00031444186
0,0.20972253
0,0.06175891
0,0.2639988
0,0.081649266
0,0.2047386
0,0.00046001442
1,0.46000838
1,0.9651299
0,0.0033230374
0,0.0071457583
1,0.9454104
1,0.98999715
0,0.02923658
1,0.57451034
0,0.096740186
0,0.0011173066
0,0.10154265
0,0.3906971
0,0.004117335
0,0.11371611
1,0.98969215
0,0.053322718
0,0.09202626
0,0.024556102
0,0.45273837
0,0.00501723
0,0.008261193
0,0.6630118
0,0.00026503264
0,0.043564875
0,0.07820188
1,0.8444914
0,0.055885013
0,0.07623673
0,0.023206333
0,0.036677245
1,0.9929321
0,0.12546852
1,0.23115526
1,0.77467424
0,0.3975297
0,0.0017746575
1,0.96371055
0,0.90704775
0,0.3423235
1,0.7545811
0,0.6798178
1,0.99718237
0,0.13148956
0,0.011749693
1,0.5692772
0,0.015934398
0,0.0010750331
0,0.06971064
0,0.011813916
1,0.02449013
0,0.42523685
0,0.0017359969
1,0.93588287
0,0.58287334
1,0.6275234
0,0.029002665
0,0.16345575
0,0.012107239
0,0.021576956
1,0.2927902
0,0.017953377
0,0.018002072
0,0.0029769707
0,0.001784456
0,0.0013253929
0,0.0056609013
1,0.98478436
1,0.8699213
1,0.5185003
0,0.0029444052
0,0.033148862
0,0.039610304
0,0.19633837
0,0.072999686
1,0.8419392
1,0.49943712
0,0.17849845
0,0.13007869
1,0.03826866
1,0.57543707
0,0.008991948
0,0.002151767
0,0.10230001
0,0.045921974
0,0.020497972
0,0.0010007179
0,0.35091165
0,0.42966643
0,0.0021636433
0,0.23361515
0,0.08588192
1,0.920496
0,0.0014797518
1,0.7590227
1,0.9299308
1,0.73773915
1,0.9954673
0,0.024097886
0,0.4087277
1,0.8329299
0,0.009813477
1,0.95867646
1,0.99694
0,0.45928058
1,0.6633198
1,0.3510687
1,0.90889144
1,0.9468163
0,0.09202626
0,0.1827845
0,0.27623156
0,0.030110033
0,0.13371003
1,0.34255642
0,0.014969666
0,0.02800983
1,0.7953737
0,0.007364246
0,0.1430797
1,0.8957847
0,0.00033226766
0,0.00050800835
1,0.8775265
0,0.7861339
0,0.0739384
1,0.018296951
0,0.047145586
0,0.06613204
0,0.4167076
1,0.3316942
0,0.0036385185
0,0.0005164805
0,0.34722996
1,0.84896535
0,0.3517759
0,0.0020142263
0,0.09518499
1,0.8066901
0,0.0015721718
1,0.6825131
0,0.08523458
0,9.041471e-05
1,0.82271165
1,0.9757721
0,0.008060287
0,0.1282176
0,0.007907389
1,0.7130289
0,0.03244895
1,0.9379207
0,0.052356534
0,0.21924701
1,0.89858305
1,0.72238785
0,0.0037708408
0,0.45030513
1,0.99542975
0,0.0012135683
0,0.07033926
0,0.0877403
0,0.003268678
1,0.65206647
0,0.65798694
1,0.9730225
0,0.17528597
1,0.90797377
1,0.9395856
0,0.34715182
1,0.96640635
0,0.0036990056
0,0.2390907
1,0.9635172
0,0.052768566
1,0.19710103
1,0.7226643
0,0.046407744
0,0.008630687
0,0.25577673
0,0.029314958
0,0.013610948
0,0.03487006
0,0.0018648133
0,0.008821535
0,0.009813477
0,0.00055180455
0,0.044493522
0,0.8910584
0,0.02429323
1,0.2697998
1,0.3209331
1,0.9911301
1,0.44655323
0,0.023206333
0,0.0007309396
0,0.78752166
0,0.20150213
0,0.019419285
1,0.9759669
0,0.0012270141
0,0.012273292
1,0.7527891
0,0.010223737
0,0.21294022
1,0.7490492
1,0.023648007
1,0.9864629
0,0.00549267
0,0.19395585
0,0.17231579
0,0.32894877
1,0.91225964
1,0.13791788
0,0.1651599
0,0.6859395
0,0.011126147
1,0.25459728
0,0.0045202775
0,0.5868075
1,0.69565904
0,0.12262169
1,0.93179446
0,0.010057632
0,0.28136098
0,0.013173686
0,0.012273292
1,0.98887384
0,0.021870008
0,0.6941973
0,0.0030768365
0,0.018646972
0,0.011878487
1,0.79413646
0,0.06768163
1,0.8421227
0,0.09435686
1,0.8708547
1,0.68564236
1,0.9727314
0,0.0045827567
0,0.55587375
0,0.004458648
0,0.05208353
0,0.28331694
1,0.96059906
0,8.07263e-06
1,0.08785074
1,0.64594096
0,0.01859657
0,0.0044342303
0,0.020889204
0,0.09088048
0,0.042767502
0,0.00018519184
0,0.50974876
0,0.09722325
1,0.47438163
0,0.003688855
1,0.78345555
1,0.920395
1,0.7706777
0,0.0016703542
0,0.15352684
1,0.81576914
1,0.675601
0,0.60601526
0,0.0034534037
0,0.035243247
0,0.004117335
0,0.0009897499
0,0.2143302
0,0.057209194
1,0.56893903
0,0.007799938
1,0.88780373
1,0.96070325
0,0.027636826
0,0.0012893848
0,0.16440076
1,0.9651299
0,0.38081327
1,0.7854375
0,0.09530382
1,0.98503035
0,0.314209
1,0.99820566
0,0.14139724
0,0.0044831974
0,0.00205907
0,0.06855699
0,0.092719965
1,0.98140347
0,0.11137471
1,0.95197946
1,0.5767
0,0.3269732
0,0.00906598
1,0.99267596
0,0.0014716239
1,0.9884093
0,0.0030938028
0,0.38008192
0,0.023143895
0,0.2970916
0,0.03459268
0,0.4029087
1,0.09412144
1,0.32940555
0,0.5442276
0,0.008329257
1,0.6665458
1,0.9481881
0,0.103829704
0,0.49739286
0,0.33544946
0,0.10079028
0,0.05416425
0,0.9665849
0,0.00537345
0,0.0035594008
1,0.25316057
0,0.42237452
0,0.0064217197
0,0.03950552
1,0.9386394
0,0.0073441123
0,0.14173241
0,0.20858204
1,0.99839276
0,0.06621726
0,0.19546944
0,0.07337385
1,0.5802307
1,0.7734684
1,0.85419375
1,0.93596554
0,0.689641
0,0.65814203
0,0.1642114
1,0.7970518
0,0.16289087
0,0.017953377
1,0.80861807
0,0.4635428
0,0.020889204
1,0.07365563
1,0.9625352
0,0.37610978
0,0.63482654
1,0.9577935
0,0.41198096
0,0.19374035
0,0.043564875
0,0.6928783
1,0.9792234
0,0.07682146
0,0.2603975
1,0.28359702
1,0.84949505
0,0.00013673717
0,0.05263087
1,0.5567672
0,0.059174016
1,0.9206976
0,0.00011524791
0,0.0058182827
0,0.29896685
1,0.9538358
1,0.98052806
0,0.571136
0,0.77695274
0,0.17016308
1,0.64079946
0,0.08448496
0,0.006213962
0,0.62097347
1,0.8708547
1,0.8779705
1,0.6178038
0,0.17349905
0,0.006112605
0,0.108941674
0,0.0022735158
1,0.94912845
0,0.0154656
1,0.9249205
0,0.68742305
1,0.8909244
0,0.0004281962
0,0.07970606
0,0.018247478
0,0.004050035
0,0.10104052
0,0.02647537
0,0.00048341637
0,0.05833514
0,0.37619066
0,0.7000206
1,0.2712966
1,0.95996785
0,0.06183887
1,0.99200565
0,0.014293801
0,0.17231579
0,0.9024131
0,0.29250476
0,0.23808862
1,0.9006996
0,0.6325859
1,0.41344324
0,0.0007983282
1,0.8910584
0,0.014139194
1,0.30171973
0,0.028085016
1,0.9904509
0,0.098073795
0,0.28767702
1,0.9941498
0,0.0780033
0,0.7809889
0,0.0023498386
0,0.00077235897
0,0.011156532
0,0.0013549215
0,0.011035484
0,0.85860276
0,0.052356534
0,0.12607504
1,0.2534214
0,0.4550029
0,0.00066555705
1,0.7335826
0,0.015215649
0,0.00555326
1,0.1740931
0,0.02647537
0,0.037365504
0,0.004337884
0,0.3127252
0,0.03244895
0,0.0048546917
0,0.14022939
0,0.7930069
0,0.1642114
0,0.29882234
0,0.00079394015
1,0.9886903
1,0.6173968
1,0.98999715
0,0.11752294
0,0.00036896757
0,0.37296015
0,0.1825786
0,0.004231985
0,2.2151258e-05
0,0.06829329
0,0.0012823011
0,0.003972904
0,0.29651597
0,0.00041655285
0,0.40639693
0,0.51979125
0,0.0015379157
1,0.38276616
1,0.83748484
0,0.00033781014
1,0.4082279
0,0.3609482
0,0.3417804
0,0.0704295
1,0.9263444
1,0.82008165
0,0.88045996
0,0.28556228
0,0.010975446
0,0.00021139962
0,0.03150985
0,0.0010458196
0,0.041323517
1,0.9830398
1,0.9557404
0,0.06647352
1,0.04461093
0,0.07403287
0,0.037069023
0,0.5610168
1,0.6712034
0,0.0053148083
1,0.97777325
1,0.7951491
0,0.47946662
1,0.8461144
0,0.002428719
0,0.00016223257
1,0.7906201
1,0.9949274
0,0.0033782977
1,0.8640378
1,0.57939076
0,0.9560891
0,0.005739056
0,0.0033048182
1,0.34832475
1,0.5940188
1,0.950832
0,0.08310863
0,0.2895173
0,0.025293373
0,0.0028488257
0,0.5467918
1,0.90911955
1,0.9405181
0,0.027785445
0,0.0023498386
0,0.0027112258
1,0.9416649
0,0.19460346
1,0.85809976
0,0.35256243
0,0.2519891
1,0.880605
0,0.037764344
0,0.025704557
1,0.9488615
1,0.97517824
1,0.8208941
0,0.04035129
0,0.15352684
0,0.13824612
